text,label,type
Sao kê lương 3 tháng làm sao dc?,LOAN_SAVING,seed
"Alo ad ơi, hư cái sao kê lương rồi, làm j?",LOAN_SAVING,seed
Làm sao xem dc sao kê lương 3 tháng qua nh896?,LOAN_SAVING,seed
"Tk lương 3 tháng gần đây bị lỗi, add ơi giúp vs",LOAN_SAVING,seed
"Sao kê lương bị toang, ko dc ad ơi, bực quá",LOAN_SAVING,seed
"Gấp lắm, cần sao kê lương 3 tháng, alo ad",LOAN_SAVING,seed
"Huhu, sao kê lương k dc, làm j ad?",LOAN_SAVING,seed
"Ngỏm quá, sao kê lương bị lỗi, add giúp dc ko?",LOAN_SAVING,seed
"Tk lương 3 tháng bị ngỏm, làm sao xem dc?",LOAN_SAVING,seed
"Sao kê lương 3 tháng gần đây bị lỗi, dc hỗ trợ j?",LOAN_SAVING,seed
"Alo ad, sao kê lương bị hư, làm sao dc?",LOAN_SAVING,seed
"Làm sao dc sao kê lương 3 tháng, bực quá ad ơi",LOAN_SAVING,seed
"Sao kê lương bị lỗi, add giúp vs dc ko?",LOAN_SAVING,seed
"Gấp lắm, cần sao kê lương 3 tháng, ad ơi giúp dc",LOAN_SAVING,seed
"Hư quá, sao kê lương k dc, làm j ad?",LOAN_SAVING,seed
"Sao kê lương 3 tháng bị toang, ko dc ad ơi",LOAN_SAVING,seed
"Alo ad ơi, sao kê lương bị lỗi, giúp dc",LOAN_SAVING,seed
"Ngỏm quá, sao kê lương bị lỗi, ad giúp vs",LOAN_SAVING,seed
"Tk lương 3 tháng gần đây bị lỗi, ad ơi giúp dc",LOAN_SAVING,seed
"Alo ad ơi, sổ tiết kiệm online của tui bị lỗi, ko đăng nhập dc",LOAN_SAVING,seed
"Sổ tiết kiệm của tui bị hư, muốn tất toán gấp lắm",LOAN_SAVING,seed
"Tk tiết kiệm của tui ko xem dc lịch sử giao dịch, hư à?",LOAN_SAVING,seed
Tui muốn tất toán sổ tiết kiệm nhưng hệ thống báo lỗi,LOAN_SAVING,seed
"Alo, tui ko thể đăng nhập vào tk tiết kiệm online, toang rồi",LOAN_SAVING,seed
"Tự nhiên tk tiết kiệm của tui bị khóa, mở lại thế nào?",LOAN_SAVING,seed
"Tui cần tất toán sổ tiết kiệm online ngay, huhu gấp lắm",LOAN_SAVING,seed
"Sổ tiết kiệm của tui bị ngỏm, add ơi giúp tui với",LOAN_SAVING,seed
Tui muốn biết số dư tk tiết kiệm nhưng hệ thống ko hiển thị,LOAN_SAVING,seed
"Alo ad, tui ko thấy tk tiết kiệm online trong tài khoản, k dc",LOAN_SAVING,seed
"Tk tiết kiệm của tui bị lỗi, muốn chuyển tiền nhưng ko dc",LOAN_SAVING,seed
"Tui cần hỗ trợ việc tất toán sổ tiết kiệm online, bực quá",LOAN_SAVING,seed
"Sổ tiết kiệm online của tui ko đăng nhập dc, lỗi à?",LOAN_SAVING,seed
Tui muốn tất toán sổ tiết kiệm nhưng hệ thống yêu cầu xác thực lại,LOAN_SAVING,seed
"Alo, tui ko thể chuyển tiền từ tk tiết kiệm online, lỗi chip",LOAN_SAVING,seed
"Tui cần giúp đỡ về việc tất toán sổ tiết kiệm online, gấp lắm ơi",LOAN_SAVING,seed
"Tk tiết kiệm của tui bị khóa vì nhập sai mật khẩu, mở lại thế nào?",LOAN_SAVING,seed
Tui muốn biết thông tin về sổ tiết kiệm online nhưng hệ thống ko cung cấp,LOAN_SAVING,seed
"Alo ad ơi, tui ko thể đăng nhập vào tk tiết kiệm online, toang rồi",LOAN_SAVING,seed
"Tui cần hỗ trợ về việc tất toán sổ tiết kiệm online, ko ăn hết",LOAN_SAVING,seed
"Lãi suất tiết kiệm hiện tại bao nhiêu nhỉ, gấp lắm",LOAN_SAVING,seed
Hư hỏng gì mà gửi tiết kiệm ko dc lợi nhuận cao,LOAN_SAVING,seed
"Alo ad ơi, gửi tiết kiệm 1 năm có lãi suất cao ko",LOAN_SAVING,seed
Lỗi gì mà ngân hàng lại ko cho gửi tiết kiệm với lãi suất cao huhu,LOAN_SAVING,seed
"Tk tiết kiệm của tui bị lỗi, add ơi cho hỏi có bị trừ tiền ko",LOAN_SAVING,seed
"Nghi bị lừa đảo qua mạng, hư luôn tk",FRAUD_REPORT,seed
Lỗi gì mà mất tiền ko dc,FRAUD_REPORT,seed
" Ngỏm quá, sao lại mất tiền",FRAUD_REPORT,seed
"Toang hết, tk bị hack",FRAUD_REPORT,seed
"Ko ăn thua, bị lừa qua app",FRAUD_REPORT,seed
"Gấp lắm, hỗ trợ gấp",FRAUD_REPORT,seed
"Huhu, bị lừa đảo qua mạng",FRAUD_REPORT,seed
"Alo ad ơi, tk bị lỗi",FRAUD_REPORT,seed
"K dc, bị lừa qua điện thoại",FRAUD_REPORT,seed
"Tk bị hack, đổi mk mới",FRAUD_REPORT,seed
Lỗi gì mà bị trừ tiền,FRAUD_REPORT,seed
"Bị lừa qua mạng, cần hỗ trợ",FRAUD_REPORT,seed
"Ko hiểu, sao lại bị lừa",FRAUD_REPORT,seed
"Toang, tk bị mất tiền",FRAUD_REPORT,seed
"Gấp, hỗ trợ ngay",FRAUD_REPORT,seed
"Huhu, bị lừa qua mạng",FRAUD_REPORT,seed
"Alo, tk bị lỗi",FRAUD_REPORT,seed
"K dc, bị lừa đảo",FRAUD_REPORT,seed
"Tk bị hack, cần đổi tk",FRAUD_REPORT,seed
Lỗi gì mà bị mất tiền,FRAUD_REPORT,seed
"Thẻ tín dụng bị lộ thông tin, làm sao này?",FRAUD_REPORT,seed
"Huhu, vừa mất thẻ tín dụng, bực quá!",FRAUD_REPORT,seed
"Add ơi, thẻ của tui bị hack, ko dc",FRAUD_REPORT,seed
"Thẻ Visa bị lộ, cần làm gì gấp lắm?",FRAUD_REPORT,seed
"Tk của tui bị mất, alo ad ơi giúp vs",FRAUD_REPORT,seed
"Thẻ tín dụng bị lỗi, k dc sử dụng",FRAUD_REPORT,seed
"Ngỏm quá, thẻ của tui bị khóa rồi",FRAUD_REPORT,seed
"Toang roài, thẻ tín dụng bị lộ",FRAUD_REPORT,seed
"Thẻ của tui bị hỏng, ko quẹt dc",FRAUD_REPORT,seed
"Gấp lắm ơi, cần đổi thẻ tín dụng mới",FRAUD_REPORT,seed
"Thẻ của tui bị lầm, bực quá",FRAUD_REPORT,seed
"Hư rồi, thẻ tín dụng của tui ko dc",FRAUD_REPORT,seed
"Thẻ tín dụng bị mất, add ơi giúp tui",FRAUD_REPORT,seed
"Thẻ của tui bị khóa, ko dc sử dụng",FRAUD_REPORT,seed
"Lỗi thẻ tín dụng, cần hỗ trợ gấp",FRAUD_REPORT,seed
"Thẻ của tui bị hack, k dc sử dụng",FRAUD_REPORT,seed
"Thẻ tín dụng bị trầy xước, ko quẹt dc",FRAUD_REPORT,seed
"Thẻ của tui bị bong, cần thay mới",FRAUD_REPORT,seed
"Thẻ tín dụng bị lộ, cần làm gì?",FRAUD_REPORT,seed
"Thẻ của tui bị hư, k dc sử dụng nữa",FRAUD_REPORT,seed
Lỡ ấn link lạ sợ mất tiền quá,FRAUD_REPORT,seed
"Huhu, vừa ấn vào link nào đó bây giờ sợ l失 tiền",FRAUD_REPORT,seed
"Alo ad ơi, vừa nhận được tin nhắn lạ, sợ bị hack tk",FRAUD_REPORT,seed
"Gấp lắm, vừa nhấp vào link lạ trên fb, sợ bị mất tiền",FRAUD_REPORT,seed
"Bực quá, vừa ấn vào 1 link nào đó bây giờ ko dc vào tk",FRAUD_REPORT,seed
"Thẻ atm bị lỗi, vừa nhận được tin nhắn lừa đảo",FRAUD_REPORT,seed
"Alo, vừa bị lừa đảo qua link lạ, sợ bị mất tiền",FRAUD_REPORT,seed
"Tk đang bị lỗi, vừa ấn vào link lạ bây giờ ko dc vào",FRAUD_REPORT,seed
"Sợ l失 tiền quá, vừa ấn vào link lạ trên zalo",FRAUD_REPORT,seed
"Gấp, vừa ấn vào link lạ trên email, sợ bị mất tiền",FRAUD_REPORT,seed
"Huhu, vừa bị lừa đảo qua link lạ, cần hỗ trợ gấp",FRAUD_REPORT,seed
"Alo ad ơi, vừa nhận được tin nhắn lạ qua viber, sợ bị hack",FRAUD_REPORT,seed
"Vừa ấn vào link lạ trên youtube, sợ bị mất tiền",FRAUD_REPORT,seed
"Bị lừa đảo qua link lạ, cần hỗ trợ ngay",FRAUD_REPORT,seed
"Sợ bị mất tiền quá, vừa ấn vào link lạ trên tiktok",FRAUD_REPORT,seed
"Alo, vừa bị lừa đảo qua link lạ, cần giúp đỡ gấp",FRAUD_REPORT,seed
"Vừa ấn vào link lạ trên google, sợ bị mất tiền",FRAUD_REPORT,seed
"Huhu, vừa bị lừa đảo qua link lạ, cần hỗ trợ gấp lắm",FRAUD_REPORT,seed
"Gấp lắm, vừa ấn vào link lạ trên twitter, sợ bị mất tiền",FRAUD_REPORT,seed
Có thằng giả danh công an gọi điện cho tao huhu,FRAUD_REPORT,seed
Bị gọi điện làm sao báo cho ngân hàng,FRAUD_REPORT,seed
Gọi điện nói tao trúng thưởng nhưng ko dc nhận,FRAUD_REPORT,seed
Nói mình là công an nhưng tiếng ko tự nhiên,FRAUD_REPORT,seed
Gọi điện nói tao có tiền trong thẻ bị lỗi,FRAUD_REPORT,seed
Bị giả mạo gọi điện gấp lắm ơi,FRAUD_REPORT,seed
Nói tao có số tiền gửi bị hư,FRAUD_REPORT,seed
Gọi điện nói tao bị toang tiền trong thẻ,FRAUD_REPORT,seed
Bị ai đó gọi điện giả danh công an bực quá,FRAUD_REPORT,seed
Gọi điện nói tao cần xác minh thông tin,FRAUD_REPORT,seed
Nói mình là nhân viên ngân hàng nhưng ko dc,FRAUD_REPORT,seed
Gọi điện nói tao cần gửi tiền gấp lắm,FRAUD_REPORT,seed
Bị gọi điện nói tao bị ngỏm tiền,FRAUD_REPORT,seed
Gọi điện nói tao có khoản tiền bị ko ăn,FRAUD_REPORT,seed
Nói mình là công an nhưng yêu cầu tao gửi tiền,FRAUD_REPORT,seed
Gọi điện nói tao bị giả mạo thông tin,FRAUD_REPORT,seed
Bị gọi điện nói tao cần cấp cứu tài khoản,FRAUD_REPORT,seed
Gọi điện nói tao bị hack thẻ,FRAUD_REPORT,seed
Nói mình là ngân hàng nhưng yêu cầu tao gửi tiền qua mạng,FRAUD_REPORT,seed
Gọi điện nói tao cần kiểm tra tài khoản gấp,FRAUD_REPORT,seed
Lỡ ấn vào link lạ sợ mất tiền huhu,FRAUD_REPORT,seed
Tk bị hack rồi alo ad ơi,FRAUD_REPORT,seed
Nhận đc tin lạ yêu cầu chuyển tiền gấp lắm,FRAUD_REPORT,seed
Mở email có link lạ sợ toang mất tk,FRAUD_REPORT,seed
Đánh cắp tk ngân hàng dc xử lý thế nào,FRAUD_REPORT,seed
Add e bị lừa đảo mất 10tr bực quá,FRAUD_REPORT,seed
E vừa mất tk do ấn vào link giả mạo,FRAUD_REPORT,seed
Tk e bị hack dc hỗ trợ sao ạ,FRAUD_REPORT,seed
Link giả mạo làm sao biết dc,FRAUD_REPORT,seed
Bị lừa qua điện thoại dc báo cho ai,FRAUD_REPORT,seed
E cần hỗ trợ gấp lắm về vấn đề mất tk,FRAUD_REPORT,seed
Lỡ làm theo hướng dẫn giả mạo mất tiền,FRAUD_REPORT,seed
Tk e bị access trái phép dc làm sao,FRAUD_REPORT,seed
Bị mất tiền oan do link giả mạo hỗ trợ dc không,FRAUD_REPORT,seed
Huhu tk e bị hack mất 5tr,FRAUD_REPORT,seed
E bị lừa đảo qua mạng hỗ trợ tk,FRAUD_REPORT,seed
Làm sao biết dc link giả mạo để tránh,FRAUD_REPORT,seed
Tk e bị truy cập bất hợp pháp dc báo cho ai,FRAUD_REPORT,seed
E cần hỗ trợ về vấn đề mất tiền oan,FRAUD_REPORT,seed
Lỡ ấn vào link lạ sợ mất tiền alo ad ơi,FRAUD_REPORT,seed
"Thẻ tín dụng bị lộ thông tin rồi, hư hết cả tài khoản",FRAUD_REPORT,seed
"Lỗi thẻ tín dụng, ko dc rút tiền nữa, bực quá",FRAUD_REPORT,seed
"Ngỏm, thẻ tín dụng của tui bị hack, mất sạch",FRAUD_REPORT,seed
"Toang, thông tin thẻ tín dụng bị lộ, cần hỗ trợ gấp",FRAUD_REPORT,seed
"Thẻ tín dụng ko ăn, lỗi chip, cần đổi thẻ mới",FRAUD_REPORT,seed
"Alo add ơi, thẻ tín dụng bị lộ, tui cần giúp đỡ",FRAUD_REPORT,seed
"Thẻ tín dụng bị lỗi, k dc thanh toán, huhu",FRAUD_REPORT,seed
"Thẻ tín dụng của tui bị lộ, cần hỗ trợ để khóa thẻ",FRAUD_REPORT,seed
"Thẻ tín dụng ko hoạt động, lỗi kỹ thuật, cần xử lý",FRAUD_REPORT,seed
"Tui bị lộ thông tin thẻ tín dụng, cần hỗ trợ để bảo mật",FRAUD_REPORT,seed
"Thẻ tín dụng bị hack, cần đổi thẻ mới ngay",FRAUD_REPORT,seed
"Lỗi bảo mật thẻ tín dụng, cần hỗ trợ để fix",FRAUD_REPORT,seed
"Thẻ tín dụng của tui bị lỗi, cần hỗ trợ để sửa chữa",FRAUD_REPORT,seed
"Thẻ tín dụng ko dc sử dụng, lỗi hệ thống, cần hỗ trợ",FRAUD_REPORT,seed
"Thẻ tín dụng bị lộ thông tin, cần hỗ trợ để hủy thẻ",FRAUD_REPORT,seed
"Thẻ tín dụng bị lỗi kỹ thuật, cần hỗ trợ để sửa lỗi",FRAUD_REPORT,seed
Tui cần hỗ trợ về thẻ tín dụng bị lộ thông tin,FRAUD_REPORT,seed
"Thẻ tín dụng của tui bị lỗi, cần hỗ trợ để thay thế",FRAUD_REPORT,seed
"Thẻ tín dụng ko hoạt động, cần hỗ trợ để kích hoạt",FRAUD_REPORT,seed
"Lỡ nhấn vào link lạ, sợ bị mất tiền quá",FRAUD_REPORT,seed
"Huhu, vừa nhấn vào 1 link lạ, làm sao tránh mất tiền?",FRAUD_REPORT,seed
"Tk bị lỗi, sợ mất tiền, add ơi giúp với",FRAUD_REPORT,seed
"Ngỏm quá, vừa nhận đc tin nhắn lạ, sợ mất tiền",FRAUD_REPORT,seed
"Alo, vừa nhấn vào link gì đó, bây giờ sợ mất tiền",FRAUD_REPORT,seed
"Sợ quá, vừa bị mất tiền vì nhấn link lạ",FRAUD_REPORT,seed
"Tk bị hack, sợ mất tiền, dc giúp không?",FRAUD_REPORT,seed
"Lỡ nhấp vào link lạ, bây giờ ko biết làm sao",FRAUD_REPORT,seed
"Bị mất tiền oan, vì nhấn vào link lạ, add giúp",FRAUD_REPORT,seed
"Gấp lắm, vừa nhận đc thông báo mất tiền, link lạ",FRAUD_REPORT,seed
"Tk bị lỗi, nhấn vào link lạ, sợ mất tiền",FRAUD_REPORT,seed
Đổi tk mới vì tk cũ nhấn vào link lạ,FRAUD_REPORT,seed
"Thẻ tk bị lỗi, sợ mất tiền, vì nhấn link lạ",FRAUD_REPORT,seed
"Lỡ ấn vào link lạ, bây giờ tk bị trừ tiền",FRAUD_REPORT,seed
"Hỗ trợ giúp, vừa bị mất tiền vì link lạ",FRAUD_REPORT,seed
"Tk bị trừ tiền, vì nhấn vào link lạ, dc hỗ trợ?",FRAUD_REPORT,seed
"Gọi điện cho tổng đài, vì mất tiền oan vì link lạ",FRAUD_REPORT,seed
"Bị mất tiền vì nhấn vào link lạ, add ơi giúp",FRAUD_REPORT,seed
"Tk bị lỗi, vì nhấn vào link lạ, cần hỗ trợ gấp",FRAUD_REPORT,seed
"Huhu, vừa bị mất tiền vì link lạ, dc giúp không?",FRAUD_REPORT,seed
"Bị lừa đảo qua mạng, mất tiền oan uổng huhu",FRAUD_REPORT,seed
"Gấp lắm ơi, vừa bị hack tk ngân hàng, làm sao lấy lại dc",FRAUD_REPORT,seed
"Add ơn cho hỏi, làm sao biết đc mình bị lừa đảo qua mạng",FRAUD_REPORT,seed
"Tk ngân hàng bị lỗi, ko lấy đc tiền, alo ad ơi",FRAUD_REPORT,seed
"Mất tiền oan uổng vì bị lừa đảo, bực quá",FRAUD_REPORT,seed
"Tk ngân hàng bị hack, dc hỗ trợ làm sao",FRAUD_REPORT,seed
"Làm gì khi bị lừa đảo qua mạng, huhu",FRAUD_REPORT,seed
"Gặp trường hợp bị lừa đảo, cần hỗ trợ gấp",FRAUD_REPORT,seed
"Tk bị khóa do bị lừa đảo, mở lại sao",FRAUD_REPORT,seed
"Bị lừa đảo qua mạng, cần được hỗ trợ gấp lắm",FRAUD_REPORT,seed
"Làm sao khi bị lừa đảo qua mạng, bực quá",FRAUD_REPORT,seed
"Bị lừa đảo, mất tiền oan uổng, alo ad",FRAUD_REPORT,seed
"Tk ngân hàng bị lỗi sau khi bị lừa đảo, xử lý thế nào",FRAUD_REPORT,seed
"Gặp trường hợp bị lừa đảo, cần alo hỗ trợ",FRAUD_REPORT,seed
"Bị lừa đảo qua mạng, cần dc hỗ trợ ngay",FRAUD_REPORT,seed
"Tk bị hack, làm sao lấy lại dc, huhu",FRAUD_REPORT,seed
"Làm gì khi bị lừa đảo qua mạng, cần hỗ trợ",FRAUD_REPORT,seed
"Tk ngân hàng bị mất do lừa đảo, phục hồi lại sao",FRAUD_REPORT,seed
"Bị lừa đảo, cần hỗ trợ lấy lại tk",FRAUD_REPORT,seed
"Gặp trường hợp bị lừa đảo qua mạng, cần dc hỗ trợ",FRAUD_REPORT,seed
"Nghi ngờ bị lừa đảo qua mạng, bực quá!",FRAUD_REPORT,seed
"Tk bị hack, alo ad ơi!",FRAUD_REPORT,seed
"Mất tiền oan, huhu, làm sao đây?",FRAUD_REPORT,seed
"Gặp lừa đảo qua mạng, k dc!",FRAUD_REPORT,seed
"Thẻ bị lock, ko rút dc tiền",FRAUD_REPORT,seed
"Nạp tiền ko vào, lỗi j đâu?",FRAUD_REPORT,seed
"Mua hàng online, hàng chưa tới, tiền thì mất",FRAUD_REPORT,seed
"Gọi điện cho ad, gấp lắm!",FRAUD_REPORT,seed
"Tks bị hack, ko ăn, làm sao lấy lại?",FRAUD_REPORT,seed
"Lừa đảo qua mạng, toang toàn bộ tk",FRAUD_REPORT,seed
"Nghi ngờ bị lừa,alo ad ơi!",FRAUD_REPORT,seed
"Làm sao lấy lại tiền, bực quá!",FRAUD_REPORT,seed
"Tk bị phong tỏa, ko dc giao dịch",FRAUD_REPORT,seed
"Gặp vấn đề về tk, cần hỗ trợ gấp",FRAUD_REPORT,seed
"Thẻ bị lỗi, ko quẹt dc",FRAUD_REPORT,seed
"Nạp tiền ko vào, ngỏm quá!",FRAUD_REPORT,seed
"Mất tiền oan, cần giúp đỡ",FRAUD_REPORT,seed
"Gặp lừa đảo, k biết phải làm sao",FRAUD_REPORT,seed
"Tk bị hack, cần lấy lại quyền",FRAUD_REPORT,seed
"Nghi ngờ bị lừa, cần ad hỗ trợ",FRAUD_REPORT,seed
Sao tự dưng lại bị trừ tiền thế ad?,FRAUD_REPORT,seed
"Hư rồi, tài khoản bị mất tiền không hiểu lý do",FRAUD_REPORT,seed
"Lỗi gì mà tự dưng mất tiền, Alo hỗ trợ ơi",FRAUD_REPORT,seed
"Ngỏm quá, sao lại trừ tiền không lý do",FRAUD_REPORT,seed
"Toang hết, mất gần 5 triệu không hiểu tại sao",FRAUD_REPORT,seed
"Ko ăn đâu mà tự dưng bị trừ tiền, giải thích giúp",FRAUD_REPORT,seed
"K dc rồi, tài khoản mất tiền ko biết lý do",FRAUD_REPORT,seed
"Bị lợi dụng thẻ mất tiền, cần giúp gấp lắm ơi",FRAUD_REPORT,seed
"Huhu, sao lại có giao dịch lạ trong tài khoản",FRAUD_REPORT,seed
"Tk bị hack mất tiền, cần hỗ trợ nhanh",FRAUD_REPORT,seed
"Tự nhiên thẻ bị khóa, ko rút dc tiền",FRAUD_REPORT,seed
"Lại bị mất tiền không, hỗ trợ giúp với",FRAUD_REPORT,seed
Sao lại có giao dịch không phải của mình,FRAUD_REPORT,seed
"Tk bị trừ tiền lạ, cần kiểm tra gấp",FRAUD_REPORT,seed
"Add ơi, tk bị hack, cần xử lý ngay",FRAUD_REPORT,seed
"Ko hiểu sao lại bị mất tiền, hỗ trợ vs",FRAUD_REPORT,seed
"Gấp lắm, cần giúp lấy lại tiền bị mất",FRAUD_REPORT,seed
"Bị trừ tiền không, hư thẻ rồi cần đổi",FRAUD_REPORT,seed
"Alo ad ơi, tk bị lỗi, mất tiền không hiểu",FRAUD_REPORT,seed
"Tự dưng bị mất tiền, cần kiểm tra lại tài khoản",FRAUD_REPORT,seed
Có thằng giả danh công an gọi điện bảo tôi chuyển khoản vào tk nó,FRAUD_REPORT,seed
"Hư rồi, có người giả công an gọi điện đe dọa",FRAUD_REPORT,seed
"Lỗi ở đâu ấy, bị gọi điện giả mạo công an quá",FRAUD_REPORT,seed
"Ngỏm lắm, vừa bị giả danh công an gọi điện",FRAUD_REPORT,seed
"Toang hết, có người gọi điện tự xưng công an",FRAUD_REPORT,seed
"Ko ăn hết, thằng giả công an gọi điện bảo tôi chuyển tiền",FRAUD_REPORT,seed
"K dc rồi, bị giả mạo gọi điện liên tục",FRAUD_REPORT,seed
"Bực quá, có thằng giả công an gọi điện liên tục",FRAUD_REPORT,seed
"Gấp lắm, vừa bị gọi điện giả mạo công an",FRAUD_REPORT,seed
"Huhu, có người giả danh công an gọi điện cho tôi",FRAUD_REPORT,seed
"Alo ad ơi, có thằng giả công an gọi điện",FRAUD_REPORT,seed
"Tk bị giả mạo, có người gọi điện xưng công an",FRAUD_REPORT,seed
"Vs quá, có thằng gọi điện tự xưng công an",FRAUD_REPORT,seed
"Add tôi bị giả mạo, có người gọi điện tự xưng công an",FRAUD_REPORT,seed
"Ko dc, có người giả công an gọi điện",FRAUD_REPORT,seed
"Lỗi ở đâu, có thằng giả mạo công an gọi điện",FRAUD_REPORT,seed
"Ngỏm quá, có người giả công an gọi điện",FRAUD_REPORT,seed
"Toang rồi, có thằng gọi điện giả mạo công an",FRAUD_REPORT,seed
"Ko ăn, có thằng giả công an gọi điện",FRAUD_REPORT,seed
"Bị giả mạo quá, có người gọi điện tự xưng công an",FRAUD_REPORT,seed
Sao tk bị trừ tiền lạ vậy ad?,FRAUD_REPORT,seed
