text,label,type,text_clean,label_id
"Tự dưng bị mất tiền, cần kiểm tra lại tài khoản",FRAUD_REPORT,seed,"Tự dưng bị mất tiền, cần kiểm tra lại tài khoản",4
"The atm bi khoa, nhap sai, alo ad oi",CARD_ISSUE,aug_1,"The atm bi khoa, nhap sai, alo ad oi",0
Sao kê lương bị bug cần alo ad giúp gấp,LOAN_SAVING,aug_2,Sao kê lương bị bug cần alo ad giúp gấp,3
"ko biết làm sao, thẻ bị lỗi chip quá",CARD_ISSUE,seed,"ko biết làm sao, thẻ bị lỗi chip quá",0
Sao kê lương 3 tháng làm thế nào vậy add ơi?,LOAN_SAVING,seed,Sao kê lương 3 tháng làm thế nào vậy add ơi?,3
"Toang qua, chuyen tien sai tk",TRANSACTION,aug_1,"Toang qua, chuyen tien sai tk",2
"Alo ad oi, co thang gia cong an goi đien",FRAUD_REPORT,aug_1,"Alo ad oi, co thang gia cong an goi đien",4
"Thẻ atm ko quẹt dc, lỗi ở đâu vậy?",CARD_ISSUE,seed,"Thẻ atm ko quẹt dc, lỗi ở đâu vậy?",0
"The bi khoa vi nhap sai, ngom qua, alo ad oi",CARD_ISSUE,aug_1,"The bi khoa vi nhap sai, ngom qua, alo ad oi",0
"Chuyển tiền qua atm ko dc, phải làm sao",TRANSACTION,seed,"Chuyển tiền qua atm ko dc, phải làm sao",2
"Giao dich online bi loi, toang qua",TRANSACTION,aug_2,"Giao dich online bi loi, toang qua",2
"card ko hoạt động, lỗi gì thế",CARD_ISSUE,aug_1,"card ko hoạt động, lỗi gì thế",0
"App ngan hang ko hoat đong, quen mat khau roi",APP_LOGIN,aug_2,"App ngan hang ko hoat đong, quen mat khau roi",1
Chuyển tiền qua ngân hàng khác bị treo,TRANSACTION,seed,Chuyển tiền qua ngân hàng khác bị treo,2
Vay tín chấp theo lương dc hong,LOAN_SAVING,aug_2,Vay tín chấp theo lương dc hong,3
"Gấp lắm, cần hỗ trợ về giờ làm việc của chi nhánh",OTHERS,seed,"Gấp lắm, cần hỗ trợ về giờ làm việc của chi nhánh",5
Thẻ bị hỏng cần làm lại gấp,CARD_ISSUE,seed,Thẻ bị hỏng cần làm lại gấp,0
"Thẻ của tui bị lỗi, gọi điện tới mấy lần rồi",OTHERS,seed,"Thẻ của tui bị lỗi, gọi điện tới mấy lần rồi",5
"FaceID bị lỗi, cần hỗ trợ gấp, huhu",APP_LOGIN,seed,"FaceID bị lỗi, cần hỗ trợ gấp, huhu",1
"Đien thoai bi hu, cai lai app ngan hang thi lam sao?",APP_LOGIN,aug_1,"Đien thoai bi hu, cai lai app ngan hang thi lam sao?",1
"Tk bi loi, khoa tk roi, lam sao mo lai?",APP_LOGIN,aug_2,"Tk bi loi, khoa tk roi, lam sao mo lai?",1
Hôm qua ấn vào cái link gì đó giờ sợ hư mất tiền,FRAUD_REPORT,seed,Hôm qua ấn vào cái link gì đó giờ sợ hư mất tiền,4
"Ty gia đo la new zealand bao nhieu hom nay, add minh vao",OTHERS,aug_1,"Ty gia đo la new zealand bao nhieu hom nay, add minh vao",5
Sao lại trừ tiền lung tung vậy add ơi,TRANSACTION,seed,Sao lại trừ tiền lung tung vậy add ơi,2
"The chip bi tray xuoc, ko quet dc",CARD_ISSUE,aug_2,"The chip bi tray xuoc, ko quet dc",0
"Tk của e bị lỗi, chuyển tiền ko thành công",TRANSACTION,seed,"Tk của e bị lỗi, chuyển tiền ko thành công",2
"Sổ tiết kiệm bị lỏ toang, ko ăn, k dc",LOAN_SAVING,aug_1,"Sổ tiết kiệm bị lỏ toang, ko ăn, k dc",3
"Sao the bi tu choi, co loi gi khong?",TRANSACTION,aug_1,"Sao the bi tu choi, co loi gi khong?",2
Ko biet the bi sao ma k an đau,CARD_ISSUE,aug_1,Ko biet the bi sao ma k an đau,0
"Thẻ chip bị lỗi, làm sao lấy xèng bây giờ",CARD_ISSUE,aug_2,"Thẻ chip bị lỗi, làm sao lấy xèng bây giờ",0
"Lỗi otp quá, bực quá Alo ad",APP_LOGIN,seed,"Lỗi otp quá, bực quá Alo ad",1
"Alo, thẻ của tớ bị toang, cần hỗ trợ",CARD_ISSUE,seed,"Alo, thẻ của tớ bị toang, cần hỗ trợ",0
"Bi lua đao qua link la, can ho tro ngay",FRAUD_REPORT,aug_1,"Bi lua đao qua link la, can ho tro ngay",4
"FaceID bi loi, tk bi khoa, can mo lai",APP_LOGIN,aug_2,"FaceID bi loi, tk bi khoa, can mo lai",1
"Gia mao cong an goi đien cho tao, yeu cau cung cap thong tin",FRAUD_REPORT,aug_2,"Gia mao cong an goi đien cho tao, yeu cau cung cap thong tin",4
Chuyển tiền bị bug phải chờ hồi báo,TRANSACTION,aug_2,Chuyển tiền bị bug phải chờ hồi báo,2
"Thẻ bị lỗi, cần hỗ trợ ngay lập tức",TRANSACTION,seed,"Thẻ bị lỗi, cần hỗ trợ ngay lập tức",2
"Thẻ của t bị khóa do nhập sai, cần hỗ trợ ngay",CARD_ISSUE,seed,"Thẻ của t bị khóa do nhập sai, cần hỗ trợ ngay",0
"Bực quá, không tìm thấy thông tin giờ làm việc của chi nhánh",OTHERS,seed,"Bực quá, không tìm thấy thông tin giờ làm việc của chi nhánh",5
"bug card k rút dc, huhu",OTHERS,aug_1,"bug card k rút dc, huhu",5
"Quen mat khau, ko vao đc app, buc qua",APP_LOGIN,aug_1,"Quen mat khau, ko vao đc app, buc qua",1
"Gửi tiền cho người khác mà lỗi, bực quá",TRANSACTION,seed,"Gửi tiền cho người khác mà lỗi, bực quá",2
Vay tín chấp lãi suất bao nhiêu?,LOAN_SAVING,seed,Vay tín chấp lãi suất bao nhiêu?,3
"Chuyen tien bi sai, lam j đe chuyen lai",TRANSACTION,aug_1,"Chuyen tien bi sai, lam j đe chuyen lai",2
"Ma OTP ko toi, kiem tra giup add",APP_LOGIN,aug_1,"Ma OTP ko toi, kiem tra giup add",1
"Alo_ad_oi,the_ko_an_chip_nua_gap_lam",CARD_ISSUE,aug_1,"Alo_ad_oi,the_ko_an_chip_nua_gap_lam",0
"Hư quá, sao kê lương k dc, làm j ad?",LOAN_SAVING,seed,"Hư quá, sao kê lương k dc, làm j ad?",3
Tui muon tat toan so tiet kiem nhung he thong bao loi,LOAN_SAVING,aug_2,Tui muon tat toan so tiet kiem nhung he thong bao loi,3
"Tk tiet kiem cua tui bi loi, add oi cho hoi co bi tru tien ko",LOAN_SAVING,aug_2,"Tk tiet kiem cua tui bi loi, add oi cho hoi co bi tru tien ko",3
"Lỗi thẻ, ko dc rút xèng alo ad ơi",OTHERS,aug_2,"Lỗi thẻ, ko dc rút xèng alo ad ơi",5
"E bị thằng gọi điện xưng công an, yêu cầu e chuyển xèng",FRAUD_REPORT,aug_1,"E bị thằng gọi điện xưng công an, yêu cầu e chuyển xèng",4
"card atm bị k dc, t cần hỗ trợ",CARD_ISSUE,aug_1,"card atm bị k dc, t cần hỗ trợ",0
"TK ngân hàng bị lỗi đăng nhập, giúp mình với",APP_LOGIN,seed,"TK ngân hàng bị lỗi đăng nhập, giúp mình với",1
"Alo, thẻ tk bị lỗi, cần hỗ trợ gấp",TRANSACTION,seed,"Alo, thẻ tk bị lỗi, cần hỗ trợ gấp",2
"Thẻ bị khóa, cần hỗ trợ mở khóa gấp",TRANSACTION,seed,"Thẻ bị khóa, cần hỗ trợ mở khóa gấp",2
"Buc qua, ty gia đo la sao lai len xuong lien tuc",OTHERS,aug_1,"Buc qua, ty gia đo la sao lai len xuong lien tuc",5
Hỗ trợ cho vay tín chấp với mức lương bao nhiêu?,LOAN_SAVING,seed,Hỗ trợ cho vay tín chấp với mức lương bao nhiêu?,3
Lai suat gui tiet kiem cao nhat cho ky han 6 thang,LOAN_SAVING,aug_2,Lai suat gui tiet kiem cao nhat cho ky han 6 thang,3
Vay tín chấp để kinh doanh dc không?,LOAN_SAVING,seed,Vay tín chấp để kinh doanh dc không?,3
"Thẻ bị hỏng, cần đổi mới ngay",OTHERS,seed,"Thẻ bị hỏng, cần đổi mới ngay",5
"Ko dc vào app ngân hàng, bực quá",APP_LOGIN,seed,"Ko dc vào app ngân hàng, bực quá",1
"Toang qua, co nguoi gia danh cong an goi đien noi toi bi lua đao qua mang",FRAUD_REPORT,aug_2,"Toang qua, co nguoi gia danh cong an goi đien noi toi bi lua đao qua mang",4
"Alo, the atm bi loi, can ho tro",TRANSACTION,aug_1,"Alo, the atm bi loi, can ho tro",2
"Add oi, tk bi hack, can xu ly ngay",FRAUD_REPORT,aug_1,"Add oi, tk bi hack, can xu ly ngay",4
Bi gia danh cong an goi đien buc qua,FRAUD_REPORT,aug_1,Bi gia danh cong an goi đien buc qua,4
Vay tín chấp qua lương có khó không?,LOAN_SAVING,seed,Vay tín chấp qua lương có khó không?,3
"Bị trừ phí giao dịch, ko hiểu lý do",TRANSACTION,seed,"Bị trừ phí giao dịch, ko hiểu lý do",2
"Thẻ bị trầy, ko quẹt dc, bực quá",CARD_ISSUE,seed,"Thẻ bị trầy, ko quẹt dc, bực quá",0
card ko quẹt dc cần hỗ trợ ad ơi,CARD_ISSUE,aug_1,card ko quẹt dc cần hỗ trợ ad ơi,0
Gửi tiết kiệm ngân hàng có lãi suất cao không?,LOAN_SAVING,seed,Gửi tiết kiệm ngân hàng có lãi suất cao không?,3
"Hỏi ad, tk bị lỗi, mất money",FRAUD_REPORT,aug_1,"Hỏi ad, tk bị lỗi, mất money",4
Thẻ_của_tôibị_lỗi_chip_ko_quẹt_dc_alo_ad,CARD_ISSUE,seed,Thẻ_của_tôibị_lỗi_chip_ko_quẹt_dc_alo_ad,0
"card chưa về, cần nhanh để làm việc, alo ad",CARD_ISSUE,aug_1,"card chưa về, cần nhanh để làm việc, alo ad",0
Tỷ giá đô la hôm nay lên xuống thế nào?,OTHERS,seed,Tỷ giá đô la hôm nay lên xuống thế nào?,5
"Huhu, cần tìm atm gần nhất để chuyển xèng",OTHERS,aug_1,"Huhu, cần tìm atm gần nhất để chuyển xèng",5
Nợ cũ rồi có vay dc thêm hong,LOAN_SAVING,aug_1,Nợ cũ rồi có vay dc thêm hong,3
"Thẻ atm bị hỏng, cần thay thẻ mới",TRANSACTION,seed,"Thẻ atm bị hỏng, cần thay thẻ mới",2
"card atm ko rút dc tiền, bực quá",OTHERS,aug_2,"card atm ko rút dc tiền, bực quá",5
"FaceID lỗi, k dc vào, huhu cần giúp",APP_LOGIN,seed,"FaceID lỗi, k dc vào, huhu cần giúp",1
Vay tín chấp online dc không?,LOAN_SAVING,seed,Vay tín chấp online dc không?,3
"Alo ad, sao kê lương bị bug tk vào ko dc",LOAN_SAVING,aug_1,"Alo ad, sao kê lương bị bug tk vào ko dc",3
"Giao dich bi loi, can ho tro ngay, gap lam",TRANSACTION,aug_1,"Giao dich bi loi, can ho tro ngay, gap lam",2
"Tk đang bị lỗi, vừa ấn vào link lạ bây giờ ko dc vào",FRAUD_REPORT,seed,"Tk đang bị lỗi, vừa ấn vào link lạ bây giờ ko dc vào",4
"Atm bi toang, can tim atm khac đe su dung",OTHERS,aug_2,"Atm bi toang, can tim atm khac đe su dung",5
"Chuyển tiền bị chậm, bực lắm rồi",TRANSACTION,seed,"Chuyển tiền bị chậm, bực lắm rồi",2
"The bi hong, can đoi moi ngay",OTHERS,aug_2,"The bi hong, can đoi moi ngay",5
"Lỗi hồ sơ, cần sửa lại những gì?",LOAN_SAVING,seed,"Lỗi hồ sơ, cần sửa lại những gì?",3
"Cứ đưa thẻ vào thì nó ko đọc, lỗi j vậy?",CARD_ISSUE,seed,"Cứ đưa thẻ vào thì nó ko đọc, lỗi j vậy?",0
"Thẻ của mình bị nuốt, làm lại thế nào",CARD_ISSUE,seed,"Thẻ của mình bị nuốt, làm lại thế nào",0
"Tao ko biet lam sao, gia cong an goi đien cho to, ngom",FRAUD_REPORT,aug_2,"Tao ko biet lam sao, gia cong an goi đien cho to, ngom",4
Gui tiet kiem co can đen ngan hang hay khong?,LOAN_SAVING,aug_1,Gui tiet kiem co can đen ngan hang hay khong?,3
"Thẻ bị khóa do nhập sai mã pin quá nhiều lần, hư rồi",CARD_ISSUE,seed,"Thẻ bị khóa do nhập sai mã pin quá nhiều lần, hư rồi",0
"Tk của e bị trừ money nhưng người nhận chưa nhận dc, hư",TRANSACTION,aug_2,"Tk của e bị trừ money nhưng người nhận chưa nhận dc, hư",2
"Huhu, thông tin thẻ bị泄露",FRAUD_REPORT,seed,"Huhu, thông tin thẻ bị泄露",4
"Ngom qua, the bi loi",CARD_ISSUE,aug_1,"Ngom qua, the bi loi",0
"Quên hết cả mật khẩu, tên đăng nhập, alo ad",APP_LOGIN,seed,"Quên hết cả mật khẩu, tên đăng nhập, alo ad",1
"card chip bị trầy xước, ko quẹt dc",CARD_ISSUE,aug_1,"card chip bị trầy xước, ko quẹt dc",0
"Thẻ atm bị hư, làm sao để lấy lại mã PIN",CARD_ISSUE,seed,"Thẻ atm bị hư, làm sao để lấy lại mã PIN",0
Tỷ giá đô la hôm nay có tốt cho việc chuyển money ko?,OTHERS,aug_1,Tỷ giá đô la hôm nay có tốt cho việc chuyển money ko?,5
"Ko lấy dc tiền từ thẻ, bực quá",OTHERS,seed,"Ko lấy dc tiền từ thẻ, bực quá",5
"T vua đi rut tien, the bi ket luon, buc qua",CARD_ISSUE,aug_1,"T vua đi rut tien, the bi ket luon, buc qua",0
"FaceID ko nhận diện, bực quá, cần fix gấp",APP_LOGIN,seed,"FaceID ko nhận diện, bực quá, cần fix gấp",1
"Sao kê lương bị lỗi, bực quá, cần gấp",LOAN_SAVING,seed,"Sao kê lương bị lỗi, bực quá, cần gấp",3
"Gui tien qua bank, nguoi nhan chua thay",TRANSACTION,aug_1,"Gui tien qua bank, nguoi nhan chua thay",2
"Add ơi, tk của em bị toang, ko dc nhận mã OTP",APP_LOGIN,seed,"Add ơi, tk của em bị toang, ko dc nhận mã OTP",1
"Tk vào sao kê lương 3 tháng, lỗi, k dc",LOAN_SAVING,seed,"Tk vào sao kê lương 3 tháng, lỗi, k dc",3
"Tk bi loi, vi nhan vao link la, can ho tro gap",FRAUD_REPORT,aug_1,"Tk bi loi, vi nhan vao link la, can ho tro gap",4
The ko quet dc can ho tro,CARD_ISSUE,aug_1,The ko quet dc can ho tro,0
"The ATM bi ket roi, lam sao lay lai",CARD_ISSUE,aug_1,"The ATM bi ket roi, lam sao lay lai",0
"Alo, chuyen tien bi treo, dc giup khong",TRANSACTION,aug_1,"Alo, chuyen tien bi treo, dc giup khong",2
"Bi gia mao qua, co nguoi goi đien tu xung cong an",FRAUD_REPORT,aug_1,"Bi gia mao qua, co nguoi goi đien tu xung cong an",4
"Thẻ ngân hàng bị lỗi, k dc",OTHERS,seed,"Thẻ ngân hàng bị lỗi, k dc",5
"Alo, tk bi van đe, can ho tro gap",FRAUD_REPORT,aug_1,"Alo, tk bi van đe, can ho tro gap",4
"Thẻ bị hỏng hong đọc dc, gửi lại card mới cho e",CARD_ISSUE,aug_1,"Thẻ bị hỏng hong đọc dc, gửi lại card mới cho e",0
"Gui tien tu hom qua van chua đen, buc qua",TRANSACTION,aug_1,"Gui tien tu hom qua van chua đen, buc qua",2
"The atm bi toang, ko su dung dc, đoi moi dc khong?",FRAUD_REPORT,aug_1,"The atm bi toang, ko su dung dc, đoi moi dc khong?",4
"Tk lỗi, ngỏm quá, dc giúp vs",TRANSACTION,seed,"Tk lỗi, ngỏm quá, dc giúp vs",2
"Thẻ tín dụng bị ngỏm, ko sử dụng dc",LOAN_SAVING,seed,"Thẻ tín dụng bị ngỏm, ko sử dụng dc",3
Mất tiền oan vì link giả ad ơi hỗ trợ,FRAUD_REPORT,seed,Mất tiền oan vì link giả ad ơi hỗ trợ,4
"Thẻ atm bị lỗi, sao vào ko dc",TRANSACTION,seed,"Thẻ atm bị lỗi, sao vào ko dc",2
"Thẻ tk bị mất, cần khóa gấp, add ơi",CARD_ISSUE,seed,"Thẻ tk bị mất, cần khóa gấp, add ơi",0
"Toang rồi, k thể nghe quảng cáo nữa",OTHERS,seed,"Toang rồi, k thể nghe quảng cáo nữa",5
"Thẻ atm bị khóa, nhập sai mk, bực quá",CARD_ISSUE,seed,"Thẻ atm bị khóa, nhập sai mk, bực quá",0
"Huhu, sao tk sổ tiết kiệm của tui lại bị lỗi thế?",LOAN_SAVING,seed,"Huhu, sao tk sổ tiết kiệm của tui lại bị lỗi thế?",3
"card ATM bị hư ad ơi, làm gì bây giờ",OTHERS,aug_1,"card ATM bị hư ad ơi, làm gì bây giờ",5
Tk online lỏ quá huhu,TRANSACTION,aug_1,Tk online lỏ quá huhu,2
Loi gi ma toan nhan đc cuoc goi spam huhu,OTHERS,aug_1,Loi gi ma toan nhan đc cuoc goi spam huhu,5
"Thẻ bị hư, cần hỗ trợ sửa chữa gấp",TRANSACTION,seed,"Thẻ bị hư, cần hỗ trợ sửa chữa gấp",2
Napas 24/7 ko hoạt động được,TRANSACTION,seed,Napas 24 7 ko hoạt động được,2
"Thẻ atm bị hỏng, cần thay tk",OTHERS,seed,"Thẻ atm bị hỏng, cần thay tk",5
"Cần đăng nhập lại app sau khi đổi điện thoại, dc không?",APP_LOGIN,seed,"Cần đăng nhập lại app sau khi đổi điện thoại, dc không?",1
"Mới setup điện thoại mới, app ngân hàng ko đăng nhập đc",APP_LOGIN,seed,"Mới setup điện thoại mới, app ngân hàng ko đăng nhập đc",1
Gửi tiết kiệm có lãi suất cao hơn gửi tiền tiết kiệm ko?,LOAN_SAVING,seed,Gửi tiết kiệm có lãi suất cao hơn gửi tiền tiết kiệm ko?,3
Vay tín chấp có ảnh hưởng đến кредит không?,LOAN_SAVING,seed,Vay tín chấp có ảnh hưởng đến кредит không?,3
"Huhu, card bị hỏng chip, cần làm j để sửa?",CARD_ISSUE,aug_2,"Huhu, card bị hỏng chip, cần làm j để sửa?",0
Tui muốn tất toán sổ tiết kiệm nhưng hệ thống báo lỗi,LOAN_SAVING,seed,Tui muốn tất toán sổ tiết kiệm nhưng hệ thống báo lỗi,3
"Toang hết giờ làm việc rồi,-support ơi",OTHERS,seed,"Toang hết giờ làm việc rồi, support ơi",5
"Alo, gửi tiền cho bạn chưa vào, vs lỗi j",TRANSACTION,seed,"Alo, gửi tiền cho bạn chưa vào, vs lỗi j",2
Sao chuyển tiền hôm trước mà giờ mới đến,TRANSACTION,seed,Sao chuyển tiền hôm trước mà giờ mới đến,2
"The cua minh bi loi, ko dc tk, huhu",OTHERS,aug_2,"The cua minh bi loi, ko dc tk, huhu",5
"Alo ad ơi, thẻ tk của tớ bị lỗi",OTHERS,seed,"Alo ad ơi, thẻ tk của tớ bị lỗi",5
"Hư Sim, đổi Sim mới, vào app bị bug",APP_LOGIN,aug_1,"Hư Sim, đổi Sim mới, vào app bị bug",1
"Alo ad ơi, tk bị khóa do chuyển nhầm, mở lại giúp vs",TRANSACTION,seed,"Alo ad ơi, tk bị khóa do chuyển nhầm, mở lại giúp vs",2
"Cái card nó k dc nữa, lỗi hết sức",CARD_ISSUE,aug_1,"Cái card nó k dc nữa, lỗi hết sức",0
"Buc qua, chuyen tien ko đung tk",TRANSACTION,aug_2,"Buc qua, chuyen tien ko đung tk",2
"Lỗi tk, không chuyển dc, bực quá",OTHERS,seed,"Lỗi tk, không chuyển dc, bực quá",5
"Alo ad oi, ty gia usd hom nay bao nhieu huhu",OTHERS,aug_1,"Alo ad oi, ty gia usd hom nay bao nhieu huhu",5
"Mo app ngan hang, FaceID no ko nhan dien, huhu",APP_LOGIN,aug_1,"Mo app ngan hang, FaceID no ko nhan dien, huhu",1
"Add ơi, mã OTP bug",APP_LOGIN,aug_2,"Add ơi, mã OTP bug",1
"The hong chip, đoi the moi dc khong",CARD_ISSUE,aug_2,"The hong chip, đoi the moi dc khong",0
"Sao lai bi khoa tk, mo lai nhanh len",APP_LOGIN,aug_2,"Sao lai bi khoa tk, mo lai nhanh len",1
"Add ơi, chuyển tiền nhưng bên nhận báo chưa có tiền",TRANSACTION,seed,"Add ơi, chuyển tiền nhưng bên nhận báo chưa có tiền",2
"Sổ tiết kiệm của tui bị lỗi, làm sao để tất toán vs ad ơi",LOAN_SAVING,seed,"Sổ tiết kiệm của tui bị lỗi, làm sao để tất toán vs ad ơi",3
"Tk tiết kiệm có lãi suất tốt không, add?",LOAN_SAVING,seed,"Tk tiết kiệm có lãi suất tốt không, add?",3
"Chuyển tiền ko đến tk nhận, bực死 rồi",TRANSACTION,seed,"Chuyển tiền ko đến tk nhận, bực死 rồi",2
E vua nhan đc cuoc goi tu 1 so la xung cong an,FRAUD_REPORT,aug_1,E vua nhan đc cuoc goi tu 1 so la xung cong an,4
"Tự nhiên bị trừ tiền, ko biết lý do, hỗ trợ với",FRAUD_REPORT,seed,"Tự nhiên bị trừ tiền, ko biết lý do, hỗ trợ với",4
Nói mình là công an nhưng yêu cầu tao gửi tiền,FRAUD_REPORT,seed,Nói mình là công an nhưng yêu cầu tao gửi tiền,4
"The atm bi loi, lam lai giup ad oi",TRANSACTION,aug_2,"The atm bi loi, lam lai giup ad oi",2
"The tk ko su dung dc, can ho tro",OTHERS,aug_2,"The tk ko su dung dc, can ho tro",5
"Cần rút money gấp, atm gần nhất ở đâu thế",OTHERS,aug_2,"Cần rút money gấp, atm gần nhất ở đâu thế",5
Loi mang qua alo ad oi,TRANSACTION,aug_1,Loi mang qua alo ad oi,2
"Gặp sự cố khi tất toán sổ tiết kiệm online, cần hỗ trợ",LOAN_SAVING,seed,"Gặp sự cố khi tất toán sổ tiết kiệm online, cần hỗ trợ",3
"Ngom qua, gui ma OTP mai ko toi",APP_LOGIN,aug_1,"Ngom qua, gui ma OTP mai ko toi",1
"Alo ad, faceid bung, đổi mới dc ko",APP_LOGIN,aug_1,"Alo ad, faceid bung, đổi mới dc ko",1
The bi toang can lam lai gap,CARD_ISSUE,aug_2,The bi toang can lam lai gap,0
"FaceID bị lag mở app ko dc, bực lắm ad",APP_LOGIN,aug_1,"FaceID bị lag mở app ko dc, bực lắm ad",1
"Tất toán sổ tiết kiệm online, k dc, bực quá",LOAN_SAVING,seed,"Tất toán sổ tiết kiệm online, k dc, bực quá",3
"Gửi tiền cho anh trai, ngỏm chưa nhận được",TRANSACTION,seed,"Gửi tiền cho anh trai, ngỏm chưa nhận được",2
"Minh ko co giay to, vay tin chap qua luong dc khong?",LOAN_SAVING,aug_1,"Minh ko co giay to, vay tin chap qua luong dc khong?",3
